label	tokenized_title_okt
2	베다 투호 경기 무패 마무리 한국 축구 착륙
0	신성철 총장 신입생 여러분 산업혁명 시대 주역
4	터키 판매 금지 반발 동맹 정신 반하다
5	금액 여야 비주류 가리다 경청 문제 해결
5	평양 공동 선언 잠시 휴식 시간 갖다 대통령
5	홍영표 금액 의혹 제기 개인 비리 덮다 허위 사실 유포
4	금액 가짜 가난하다 콜롬비아 갖다
4	질주 본능 아우토반 속도 제한 서다 뜨겁다 찬반 논쟁
0	건국대 연구 식물 위로 성장하다 뿌리 유전자 관여
3	계약 아나운서 퇴사 사태 결국 행정소송
2	한국 여자배구 폴란드 제압
3	수어 영상 크기 위치 맘대로 스마트 수어 방송 시작
1	사진전 남성성 흔적 주인공
0	바닷물 가스 수송 속도 개선 나노 채널 개발
2	우리은행 여자 프로농구 정규 리그 연속 역대
4	이란 독자 금융 채널 이행 압박 인질
4	브렉 시트 통과 안되다 메이 총리 내각 붕괴하다
1	대구 맛집 할인 먹거리 골목 음식 주간
5	금액 성산 보선 한국 정의당 후보 접전 민주당
3	사장 근로기준법 위반 혐의 검찰 송치
1	점점 강하다 커지다 태풍 링링 서해안 상륙
0	고객 유치 전쟁 개다 금액 최대 금액 상향
1	여행 연신 잡다 올리다 산천어 낚시 꽝치 비법
4	공화 탄핵 넘어오다 금액 부결 역풍 경고
4	사우디 국영 방송 아람 주식 사우디 거래 개시
5	평양 정상회담 환송 평양 시민
4	여성 운전 주장 사우디 운동 간첩 혐의 공판 개시
0	미래부 정통부 탈바꿈 현판
1	김광협 문학상 영배 시인
1	제주 동부 앞바다 풍랑 주의보
2	괴물 류현진 던지다 역사 바뀌다
1	귀스타브 도레 판화 성서 대하
1	영화 보고 받다 도깨비 책방
1	소설 전집 윤후명 작가 쓰다 결국
1	여행 금액 호반 도시 스릴 넘치다 레저 묘미 첨벙
2	베다 투호 조기 소집 명단 발표 조영욱 승규 승선
6	이대훈 농협 은행 중국 호주 진출 추진 현지 출장
0	아이폰 출시 예상외 선전 갈다
2	프로배구 윈윈 트레이드 점화 시즌 전력 보강 본격
6	우리 농협 은행 독립유공자 후손 금액 전달
5	민주 한국 국회 복귀 압박 추경 팽개 민생 언급 말르다
0	구글 서울 데이터 센터 오픈 고객 혁신 도울
0	삼성 전자 시대 앞두다 네트워크 사업 수장 교체
4	아프간 매체 미국 탈레반 카타르 비공식 협상 재개
1	새해 해돋이 전국 대부분 지역 맑음
1	행안부 어린이 안전 체험 박람회 참석
1	금호 아트 상주 음악가 선정 박종해
6	그래픽 바이오 직스 회계 처리 기준 위반 주요 일지
3	글로벌 경쟁 환경 규제 도입 필요
2	시카고 버그 감독 해임
0	과기부 이동통신 주파수 할당 계획 브리핑
5	트럼프 대학 대선 변수 뉴욕주 법무 장관 이름 사기
6	한국 기업 기차 입금 비중 수치 주요 개국
1	김광석 뮤지컬 김광석 이유 저작권 시비 시름
2	출신 켈리 벌써 메이저리그 팀내
0	헬로모바일 금제 인기 나흘 천명 가입
2	월드컵 황희 김신욱 경고 받다 독일 뛰다
5	평화 모욕 한국 금액 윤리 제소 법적 조치
6	에스 스케 주식 금액 양수 결정
5	사위 사법부 신뢰 한국 유죄 재판
4	말리 민간인 여명 살해 인종 청소 공격 추정
6	케이 케이 주식 만주 주다 금액 공개매수
0	세계 축구 월드컵 서다 개막 개국 참가
5	정의당 상임 증설 반대 금액 배분 요구
2	삼성 신인 이학주 강민호 선배 배우다
2	집안 이우정 서민수 고비 펑펑
5	대통령 후반기 국정 치명 소통 인적 개편 카드 주목
5	그늘 듣다 후보 유세
6	더존 비즈 영업 이익 금액 수치
5	김관영 장관 협치 포장
1	빨간색 버스 타고 금액 관광지 둘러보다
5	시범 보이다 태권도 시범
0	나다 아이폰 출시일 애플스토어 북적
4	이라크 반정부 시위 이란 영사관 방화
0	그래핀 두껍다 크다 내보내다 효과 좋다
0	돋보기 중력파 직접 탐지 성공 앞서다 아인슈타인 놀랍다
4	스위스 곳곳 기후변화 대응 촉구 행진
0	전작 싸다 출고 금액
0	과학기술 사회 발전 연구 창립 세미나
5	금액 실로 간사
5	연내 시한 지키다 철도 착공 남북 협력 제재 한걸음씩 진전
6	금융 그룹 지역 경제 살리다 나서다
3	수상자 기념 촬영 나나 영롱
0	이렇다 부산 리얼 달리
5	김정은 금액 얘기 나누다 대북 특사
5	여야 선거 개혁 합의 연동 비례 도입 구체 방안 검토
4	편집장 홍콩 톈안먼 달라 개입 가능성 작다
5	긴급 정청 회의 참석 장하 청와대 정책 실장
5	각국 정상 대화 대통령
1	연륙교 입장 돌파
3	기자 양진호 기획 보도 프레 시안
3	광주 시청 점거 민주 노총
1	여행 호남권 뜨다 곡성 가정 마을 가면 기차 타다 농촌 체험
0	국감 현장 여야 휴대전화 단말기 완전 급제 도입 정부 압박
0	예상 결과 노벨상 나오다 계속 금액 중요
1	타이퀀 풍경
0	황창규 회장 핵심 사업 성장 돌파구 찾다
5	민생 지역 경제 미래 워드 먹고살다 문제 해결
0	이통 중심 조직개편 완료 차세대 이통 대전 예고
0	유플러스 서울 강남 시험 기지국 개다
1	세계대전 종전 새롭다 폭력 시작
4	요격 능력 키우다 신형 미사일 위협 대비 실험
0	비디오 포털 추신수 박병호 경기 생중계
3	게시판 방송 편집 협회 김동연 부총리 초청 토론회
1	한글 문학 평화 꿈꾸다 경주 세계 한글 작가 대회
1	여행 금액 자연 향취 가득하다 산나물 맛보다 오다
2	월드컵 신태용 독일 이기 기회 오다
4	시위 참여 홍콩 여대생 경찰 성폭력 당하다 공개 고발
4	인터넷 톈안먼 탱크맨 패러디 등장 삭제
4	멕시코 대통령 임기 중반 신임 투표 제안
6	미래에셋 대우 영업 금액 수치 감소
1	문화 소식 국립 중앙 박물관 금액 안내 제작
0	인터파크 샤오미 미노트 판매 중단 요구
0	게시판 경기 청년 인재 육성 프로그램 수강생 모집
5	미사일 연료 주입 가능성 카운트다운 시작
1	영상 태풍 제비 북상 한반도 오다 가능성
4	우리 사슴 상이 세계 최대 캐나다 노르웨이 경전
3	방심위 태블릿 보도 문제 의결
6	테크놀로지 손잡다 국내 태양광 시장 진출
5	금액 투자 금액 모금 막바지 홍보
2	박지수 진출 도전 결정 다음 미국 출국
6	단조 주다 금액 현금 배당 결정
0	노동계 가다 헬로비전 인수 일자리 축소
5	매체 사드 배치 결정 대북 금액 수출 늘리다
1	대구 타이베이 하늘 활짝 정기 노선 취항
6	받다 단독 다가 구도 주택연금 월세 연금 동시 받다
5	문재인 친노 이해찬 공천 배제
6	금융 꿀팁 외화 보험 테크 상품 잘못 낭패 보다
1	날씨 서부 미세먼지 나쁘다 남부 새벽 봄비
0	태양열 공기 얻다
1	예술의전당 시각장애인 초청 음악회
0	로봇 안내 척척 김포공항 안내 로봇 시범 운영
2	한동민 동안 홈런 괴력 넥센 연승
0	초음파 진단 받다 기계 금액 격진 로봇 개발
0	미국 출시 완료 시리즈 처음 유럽 시장 노크
2	리그 우승하다 활짝 웃다 아산 걱정 자축
4	시진핑 바티칸 방문 교황 만날 가능성
6	워크아웃 임시 대체 금융 협약 시행
3	수능 대구 경북 매다 추위 따뜻하다 입다
2	기성용 호주 금액 제외 장거리 비행 소속 전념 배려
2	변치 가을 사나이 박정권 끝내다
6	분기 영업 금액 수치 증가
4	미국 사망 공식 발표 수괴 알바 누구
3	전역 꽃시계 봄옷 입다
4	이스라엘 금액 유대인 정착 트럼프 금액 명명
5	임제 수도 조항 명시 개헌 초안 대통령 보고
6	주유소 기름값 계속 오르다 국제 유가 상승
4	멕시코 신도 교황 휴대전화 만들다
6	연체 예상 신용 대출 금액
5	전북 선관위 찾아가다 선거 강연 운영
2	박지성 키즈 손흥민 박지성 기성용 넘다
0	네이버 화상 채팅 스노우 다운로드 돌파 매출 미미
5	홍수 잠자다 국경 경비 수백 사망 실종
2	환향 류현진 추신수 같다 특별하다 같다
0	고가 금제 혜택 확대 음악 미디어 추가 제공
1	경기 북부 겨울 한파 경보 체감온도 낮다 최강 추위
3	참여 시민 재심 무죄 질서 수호
0	금액 특성 관찰 성공 양자 소자 구현 한발
0	카카오페이지 거래 넘다 하루 최고 기록
0	돋보기 이통 통신비 인하 반대 대기업 횡포 비판
6	이주열 내외 여건 경제 낙관 어렵다
6	삼성 라이온즈 전국 재해 구호 협회 금액 증여
6	감정평가 개정 놓다 정부 감정평가사 충돌
5	김병준 조강특위 전례 권한
5	보훈처 재향군인회 금액 해임 명령 가능 관리 감독 강화
5	손학규 비핵화 구체 진전 현재 폐기 의사 밝히다
6	올림픽 한국 용평 경기장 인근 패밀리 개관
5	박수현 대통령 실용 지도자 참모 이견
5	안철수 미국 뒷말 책임 피하 지도자 이미지
0	정부 유플러스 시정 명령 분실 유심 차단
0	과기부 톈궁 한반도 상공 지나 외출 자제
0	
5	대통령 경제 걸리다 적폐척결 부패 방책 발표
4	이란 제재 유예 불허 금액 길목 호르무즈 해협 봉쇄 경고
0	게시판 소프트뱅크 벤처스 소프트뱅크 월드 참여
5	천정배 총선 홍보 파동 자다 단호 책임
2	역전 발판 놓다 괴물 류현진 무섭다 집중
4	네덜란드 자국 출신 포로 입국 거부 터키 반발
0	카카오 분기 최대 매출 투자 부담 수익 털썩
0	게시판 갤러리 대한민국 광고 대상 부문 수상
2	전설 코비 농구 인생 담다 애니메이션 아카데미상 후보
0	글로벌 명소 주목 받다 티움
1	보고 먹다 체험 완도 수산물 축제 개막
3	스타트업 중기 일자리 추다 업무 협약
0	고삼 금액 이동통신 유통 현장 방문
2	우린 두렵다 바르셀로나 테러 희생 추모
0	유영민 장관 예산 배분 기계 연구자 맡다
5	교육 유은혜 국방 정경두 여성 진선미 대통령 중폭 개각
2	전광인 공격 블로킹 서재덕 번은 복수
0	진동 움직임 감지 근육 단백질 새롭다 발견
1	따르다 따르다 고래 문화 관광 번지 울산 장생포
2	김신욱 경기 연속 신태용 라트비아 승리
6	미래에셋 운용 미래에셋 평생 소득 설정 금액 돌파
0	기초 금액 연구 성과 사업 화해 본격 활용
6	그래픽 기준금리 수치 수치 인상
5	북한 권법 극악하다 대결 책동 비난
4	검찰 돈세탁 연루 의혹 도이체방크 본사 압수수색
5	홍영표 남북 교류 경협 국회 적극 참여
5	우상호 초선 소집 부적절 언행 그만 내부 단속
4	참사 정치 이용 뉴질랜드 호주 터키 관계 냉기
1	신간 어느 과로사 자동화 불평등
6	미국 손자 회사 금액 채무 보증 결정
1	정이현 단편소설 영영 여름 문예지 소개
0	전자 출시
4	미국 국경 지역 아프리카 불법 이민자 급증
1	가을 향기 그윽 충북 나들이 북적
2	구자철 복귀 연습 경기 맹활약 대표팀 복귀 신호
1	캐세이패시픽 인천 홍콩 왕복 금액 판매
3	진실 인권상 산업 재해 피해 가족 단체 다시다
5	국감 나타나다 태권 소년
0	고령 비고 령층 스마트 격차 극심
0	고려대 이동식 금액 실내 지도 작성 장치 기술이전
5	불쾌하다 개입 몰다 대통령 때리다
4	아프리카 수단 공장 폭발 화재 최소 사망
4	푸틴 부총리 만나다 국제 문제 협력 강조
5	이야기 조정식 윤관석
3	게시판 아리랑 국제 방송 지역 오다 업무 협약
5	민주 이재명 징계 일단 유보 안팎 논란 잠재
1	성공하다 덕후 플루티스트 받다 가르침 나누다
6	루스 광학 렌즈 업체 디오스 인수
0	게시판 텔레콤 골드 번호 추첨
6	게시판 투자 증권 시대 행복 리포트
5	대통령 케냐 정상회담 사다 전력 금액 자력 체결
4	트럼프 예정 중국산 관세 인상 조치 연기
1	탈림 영향 거세지다 파도
2	언론 도르트문트 이승우 눈독 서다 강하다 인상
1	내리다 대관령
3	진실 미래 영진 블랙 화이트리스트 확인
6	세제 혜택 줄이다 임대 사업자 등록 뚝뚝 최저
2	여자 축구 지소연 이민아 아시안 게임 우승 출동
0	통신사 고객 마일리지 알리 과태료 최고 금액
1	신간 단백질 일생 과학 비밀
3	인사말 권영길 언론노조 금액
4	이란 간첩 혐의 수감 영주권자 석방
2	류현진 이닝 무실점 시즌 눈앞
0	스마트폰 배터리 절감 기술 효과 확인 평균 수치 줄다
6	투자 증권 동아 에스티 분기 실적 쇼크 목표
0	디지털 스토리 하루 시간 게임 아들 뭔가
5	모레 총재 자리 안내 대통령
1	경기 북부 적설 영하 추위 이어지다
5	선관위 금액 퇴직금 지급 정치자금 위반 알다 속보
2	류현진 이닝 무실점 시즌 통산 보이다
4	금액 육군 신병 모집 소셜미디어 이용 말르다
5	정책 금액 총회 발언 이해찬 대표
1	년대 무슨 뮤지컬 시티 오브 엔젤
1	영화제 페스티벌 쌀쌀하다 날씨 부산 곳곳 축제 열기
0	네이버 프로야구 인기 검색어 삼성 라이온즈
5	대통령 헬멧 고맙다
6	증시 상품 키우다 증권 수치 수익 추구
5	국회 패스트 트랙 법안 접수 안과 경호 발동
2	베이징 키즈 갈다 선동열 예비 엔트리 대거 승선
5	김종인 리먼 브라더스 사태 경제 충격 지속
6	재건축 강남구 아파트 금액
1	조정래 김홍신 곱다 생존 작가 이름 붙이다 문학관 잇따르다
